num,text,timestamp,label
168734684,"During hurricane Sandy I found myself eating for the sake of eating.  No sweet, salty, fruity, or meaty food was safe!  Wasn't even hungry!",41212.73194,1
29194271,Food sites stay closed after Hurricane Sandy hits http://www.just-food.com/news/food-sites-remain-closed-after-hurricane-sandy-strikes_id120991.aspx … via @just_food,41212.73125,1
291197028,"Kitchen Blog - After a Power Outage: Important USDA Food Safety Guidelines and Tips: 

Hurricane Sandy tore a pa... http://bit.ly/XTDveZ ",41212.72986,1
38829541,"After a Power Outage: Important USDA Food Safety Guidelines and Tips: 

Hurricane Sandy tore a path through the ... http://bit.ly/XTDuYu ",41212.72986,1
59397009,Have you lost power due to Hurricane #Sandy? Here are some food safety tips from @joansalgeblake: http://ow.ly/eSFnV ,41212.72986,1
451065115,Hurricane Sandy you can't ruin my Halloween Food fun... no power require Halloween themed snacks: http://www.cookingbymoonlight.com/2012/10/vampire-apples.html …,41212.72847,1
201500710,Hurricane Activity: Plan Your Thanksgiving Feast: I'm stuck inside due to Hurricane Sandy and while I love... http://bit.ly/SeL3oz  #food,41212.72014,1
182519119,Oatmeal with bananas and brown sugar. No shortage of  delicious food during this hurricane :) #sandy http://instagr.am/p/Ragu2GJlGP/ ,41212.71319,0
113839328,"Prayers go out to all effected by Hurricane Sandy. We hope you all find safety, shelter, food & quick recovery of anything lost! 
BBC Fam",41212.71042,1
170088032,Food Safety: Tips if Hurricane Sandy Knocked Out Your Fridge: As many as 10 million people could lose power this... http://aol.it/V51OqI ,41212.70556,0
243954581,"Hurricane Sandy can't keep us from closing! We are OPEN, ready to serve you delicious food. Come stop by!",41212.7,1
186816741,"Joke of the Millenium : Terrorist Hafiz Saeed offers aid to Hurricane Sandy victims

“We are ready to send food... http://fb.me/1ZJr45szw ",41212.69931,1
212254996,How long is food safe if you lose power? http://bit.ly/YfFkSU  #Hurricane #Sandy,41212.69792,1
21487168,"US: Food sites remain closed after Hurricane Sandy strikes: Food manufacturers in the US, including Hershey and ... http://bit.ly/T16klC ",41212.69514,1
802303532,US: Food sites remain closed after Hurricane Sandy strikes http://bit.ly/T16klC ,41212.69514,1
291197028,"Food News - US: Food sites remain closed after Hurricane Sandy strikes: Food manufacturers in the US, including ... http://bit.ly/T16klC ",41212.69514,1
60289159,"US: Food sites remain closed after Hurricane Sandy strikes: Food manufacturers in the US, including Hershey and ... http://bit.ly/XTmphx ",41212.69514,1
465558201,"Jamaica: YB Afraid Foundation and Food For The Poor Assist Hurricane Sandy Victims in Jamaica: 
      Source: 
 ... http://bit.ly/SezZb6 ",41212.69514,1
137863582,"Financial donations help the Red Cross provide shelter, food and other assistance to those affected by disasters like Hurricane Sandy.",41212.69375,1
34821805,Keep Food and Family Safe During Power Outage from Hurricane Sandy http://bit.ly/YjjAWa ,41212.69167,0
287041647,Jamaica: YB Afraid Foundation and Food For The Poor Assist Hurricane Sandy Victims in Jamaica http://bit.ly/V57W2u ,41212.68889,1
291197028,"Hurricane Sandy: New York City chefs, restaurateurs and...: New York City chefs, restaurateurs and food critics ... http://bit.ly/SewNvZ ",41212.6875,1
564229916,"(#Food Article) Hurricane Sandy: New York City chefs, restaurateurs and...: New York City chefs,... http://bit.ly/SewNvZ  #TeamFollowBack",41212.6875,1
297823567,"Hurricane Sandy: New York City chefs, restaurateurs and...: New York City chefs, restaurateurs and food critics ... http://bigfork.co/XTiGQS ",41212.6875,1
171971895,New: Food Safety: Power Outages and Hurricane Sandy http://bit.ly/T11Zil  #food #recipes,41212.68542,1
50381314,New: Food Safety: Power Outages and Hurricane Sandy http://bit.ly/T11Zil  #recipe #cooking,41212.68542,1
16365804,@Interplas Hurricane #Sandy Power Outage Food Storage tip If you have empty space fill freezer-proof #Zip-loc #bags http://www.interplas.com/ziplock-bags ,41212.68403,1
328697449,"US: Food sites remain closed after Hurricane Sandy strikes: Food manufacturers in the US, including Hershey and ... http://adf.ly/EBngh ",41212.68403,1
79152489,"US: Food sites remain closed after Hurricane Sandy strikes: Food manufacturers in the US, including Hershey and ... http://bit.ly/W2N3q3 ",41212.68403,1
50312550,"FIRST, financial crisis, soft economy. then drought in the Midwest, food crisis? Then Hurricane Sandy: how will the us economy take the hit?",41212.68333,1
124488667,Food Safety: Tips if Hurricane Sandy Knocked Out Your Fridge: As many as 10 million people could lose power this... http://aol.it/T0ZgWp ,41212.68056,0
116977787,Daily Finance: Food Safety: Tips if Hurricane Sandy Knocked Out Your Fridge: As many as 10 mil... http://aol.it/XTf6Gn  #Investing #Money,41212.68056,1
23699134,The Great Depression with no food or a the food shelves of my local Wawa today after Hurricane Sandy. http://fb.me/2j0Z66srS ,41212.67917,1
301166996,"The calories consumed drinking alcohol, eating hangover food and hurricane sandy snacks is depressing .. Starvation diet starts today ",41212.67569,1
206865065,Food Safety: Tips if Hurricane Sandy Knocked Out Your Fridge: As many as 10 million people… http://goo.gl/fb/Vf1u1 ,41212.67431,0
714261086,"come down to @hogpit1 for wifi, power, food & beer. and @daveblend and i. #hurricane #sandy",41212.67292,1
113684555,Food Safety: Tips if Hurricane Sandy Knocked Out Your Fridge: As many as 10 million people coul... http://aol.it/V51OqI  #walletpop #blog,41212.67292,0
105581298,#food Hurricane Chocolate Muffins: I made these during hurricane Sandy to keep us warm! Easy to use thin... http://bit.ly/XT0WoU  #health,41212.66389,1
16035933,At Dunkin Donuts to warm up and charge my phone and eat hot food. #hurricane #sandy #dunkindonuts,41212.66181,1
180385281,No food to take pics of today except maybe some rotting food in our fridge thanks to Hurricane Sandy :( #takingpicturesoffood,41212.65903,1
414495164,news: hurricane sandy is coming!!! have food and water ready for the next 72 hrs. following day: *2 mm of rainfall*,41212.65833,1
40883407,"Food for thought... The precipitation came from Hurricane Sandy, and ended up as a wet snow due to the cold front... http://fb.me/yyg5ZE6n ",41212.65833,1
601555458,RT @NJNationalGuard READ: Important information about FOOD CONTAMINATION  after Hurricane Sandy. http://fb.me/25N90sfd4  #southjersey,41212.65764,1
23655857,@TheRealSRT ha..ate way too much storm food. Now I need #Equinox to be open so I can work off Hurricane Sandy!!,41212.65764,1
601555458,RT @NJNationalGuard READ: Important information about FOOD CONTAMINATION  after Hurricane Sandy. http://fb.me/25N90sfd4  #NJ #northjersey,41212.65764,1
120941733,If anybody is a victim of hurricane sandy and is without food or water call 1-800-622-FEMA,41212.65556,1
326194495,Please read. Important information about food contamination after Hurricane Sandy. http://fb.me/25N90sfd4 ,41212.65417,1
564229916,"(#Food Article) Video Interlude: Watch Hurricane Sandy Batter a New Jersey Restaurant: 

Last ni... http://bit.ly/W2Cy5U  #TeamFollowBack",41212.65417,1
34821805,Keep Food and Family Safe During Power Outage from Hurricane Sandy http://goo.gl/fb/WRs6W  #foodsafety #currentnews,41212.65139,0
66298541,Keep Food and Family Safe During Power Outage from Hurricane Sandy:  http://bit.ly/Yj5uUH ,41212.65139,0
14855919,Keep Food and Family Safe During Power Outage from Hurricane Sandy: http://www.emaxhealth.com/1506/keep-food-and-family-safe-during-power-outage-hurricane-sandy#.UI_z440inT4.twitter …,41212.65,0
540362963,"Hurricane Sandy victims in the city in need of water, flashlights, candles, food, and more. Help us by giving online: http://fb.me/1EGKFEfP2 ",41212.64722,1
49031364,"It will be interesting to see how Romney pulls off this ""Hurricane Sandy relief event"" in OH. Looks like a regular rally + canned food.",41212.64653,1
627370317,Keep Food and Family Safe During Power Outage from Hurricane Sandy - eMaxHealth: eMaxHealthKeep Food and Family ... http://adf.ly/EBhDE ,41212.64375,0
34821805,Keep Food and Family Safe During Power Outage from Hurricane Sandy: http://www.emaxhealth.com/1506/keep-food-and-family-safe-during-power-outage-hurricane-sandy … #nyc,41212.64028,0
323895355,"i think Hurricane Sandy was a conspiracy between Food Chains (Costco, Giant, BJ's, etc) and the Weather Teams…They eatin good off us now...",41212.63472,1
470257828,"Already thinking about lunch after damage control due to Hurricane Sandy?  Well, our food will get you through.... http://fb.me/PS8Q0vc7 ",41212.63333,1
44891721,"If u live in 1 of those places that is affected by the hurricane sandy,please help animals.Take em somewhere safe n provide food&water 4 'em",41212.63264,1
364107224,i would like to s/o all the parents who overreacted like a mofo about hurricane sandy and bought a lot of food.. y'all some dumb mothafuckas,41212.63125,1
21667135,Keep Food and Family Safe During Power Outage from Hurricane Sandy: http://www.emaxhealth.com/1506/keep-food-and-family-safe-during-power-outage-hurricane-sandy#.UI_tKvQQn2o.twitter …,41212.63056,0
86314986,"We welcome local residents who r w/out power or affected by Hurricane Sandy 2 come2 the mall as stores, restaurants & food court r open.",41212.62153,1
2080931,"Hurricane Sandy created a boom for Utah's Food Storage industry http://communitycolor.blogspot.com/2012/10/relief-responsibility-and-funky-food.html … But, what should one do with old stored food?",41212.62083,1
46725713,"As Hurricane #Sandy is in full force, it is important to remember these food safety tips from the FDA http://ow.ly/eSJbs ",41212.61944,1
56941597,“@DanyaAurora: Food safety during Hurricane Sandy -Tips on how to keep your food safe #Sandy http://www.examiner.com/article/food-safety-during-hurricane-sandy …” #Foodsafety #food,41212.61736,0
37207962,Do to Hurricane Sandy we have eaten through most of the candy. Kids can expect cans of non perishable food if Halloween is not canceled.,41212.61736,0
74228505,"Daily #Food and #Ag news from our SITE System: #Hurricane #Sandy: #Foodsafety, closed stores, anti-price gouging - http://ow.ly/eSImU ",41212.61458,1
253490490,"How to Keep Your Food Safe when a Hurricane Hits: As Hurricane Sandy continues to bear down on the east coast, m... http://adf.ly/EBbxH ",41212.61111,1
509051837,Food safety during Hurricane Sandy -Tips on how to keep your food safe #Sandy http://www.examiner.com/article/food-safety-during-hurricane-sandy …,41212.60833,0
499163343,Tips on keeping food safe when the power goes out.... Be safe everyone who has been hit by Hurricane Sandy. http://fb.me/21InCtGYU ,41212.60556,0
777195618,"Not even Hurricane Sandy can shut us down! Beer is cold, food is hot & the news is on!",41212.60417,1
385099037,Lol @ the people that stocked up on water and food and Hurricane Sandy didn't even flicker their lights! ,41212.60139,0
92184508,Pls click for free daily. This helps get food for rescue animals http://tiny.cc/3wwzmw  Thank you so much. || #hurricane #sandy #rescue #pets,41212.6,1
56500993,Day 2 of hurricane sandy. The cheplics seem to be holding  strong with electricity and food. There's nobody with in a 70 foot radius.,41212.6,1
344873665,"It's important to be ready before, during, and after storms like Hurricane Sandy. Learn how to keep your food and... http://fb.me/1KK8Ee5Q9 ",41212.59792,1
46701518,Have sent food packages to those affected by Hurricane #Sandy. I hope the Americans like foreign food. We're sending them salad.,41212.59722,1
17984049,Sending food packages to those affected by Hurricane #Sandy. Hope the Americans like foreign food. We're sending salad.,41212.59653,1
51309454,Survived Hurricane Sandy. No power and only problem is no food. I guess I'll have to make due with #MyofusionPro,41212.59583,1
221796031,A Look at Today’s Health News: From keeping your food safe after Hurricane Sandy to preventing childhood obesity... http://bit.ly/RmvbP4 ,41212.59236,0
123934557,"Come see me we got food lol RT @durrah_unique: Yes, I'm going outside. Fuck a hurricane Sandy. I'm hungry & bored. Shit getting real ",41212.59097,1
19345238,Sister-in-law's been out with her son in New York looking for food! Can't find any! The new NY-Diet brought to you by Hurricane Sandy,41212.58681,1
64481865,How to keep your food safe if Hurricane #Sandy cuts electricityhttp://bit.ly/V0pKvB ,41212.58333,0
263549629,#day2 food is way better than #day1 #hurricane #sandy #hiltonhotel #foodporn #instagood http://instagr.am/p/RaLHyOgR2e/ ,41212.58264,0
287982013,She said hurricane Sandy mad cause she need her food stamps,41212.57639,1
28226311,I gave this lady behind the counter money and she let me steal a certain amount of food to survive this hurricane. #Sandy,41212.57083,1
51167293,Has Hurricane Sandy knocked your power out?  Read our tips on how to keep food safe when the power's out: http://bit.ly/nej2aE ,41212.56597,0
286868359,sincere Sympathies to all those affected by Hurricane Sandy. We will be serving food from 11am onwards.,41212.55903,0
396530365,Whats today agenda? RT @TONY_KASH: Survived hurricane Sandy with sour & food,41212.55694,1
906636414,"Hurricane Sandy: Food safety, closed stores, anti-price gouging http://www.latimes.com/business/money/la-fi-mo-sandy-food-stores-consumers-20121029,0,757728.story …",41212.55556,1
40271552,Survived hurricane Sandy with sour & food,41212.55347,1
273112625,"Thankful God gave my family & I the complete protection from hurricane sandy. Instead God gave us family time, good food, movies, & laughs!",41212.55347,0
211498440,"RT @DefendAg How Long Will Food Last in the Fridge if You Lose Power?: Hurricane Sandy is here with rain,  http://bit.ly/SdpuF3  #Agriculture",41212.55208,1
207662178,"After all the damage caused by Hurricane #Sandy, going from door to door tomorrow asking for food just seems sad. #halloweenbeggars",41212.54861,1
22151026,Why do people turn 2 food in bad weather? #sandysnacks What Did U Eat During Hurricane Sandy? http://ti.me/S9ha8A  @TIMEIdeas #frankenstorm,41212.54028,1
195230103,So you know the riot that would have form if Thanksgiving was cancelled because of Hurricane Sandy?? The waste of food due to lost power?!!,41212.53542,1
288278841,"How Long Will Food Last in the Fridge if You Lose Power?: Hurricane Sandy is here with rain, wind a... http://bit.ly/SdpuF3  #Agriculture",41212.53472,1
136341433,How to keep your FOOD SAFE if Hurricane Sandy cuts electricity!... http://fb.me/1m5Ih5F8z ,41212.53056,0
136341433,How to keep your FOOD SAFE if Hurricane Sandy cuts electricity!... http://fb.me/10CgwQLbt ,41212.52917,0
136341433,How to keep your FOOD SAFE if Hurricane Sandy cuts electricity!... http://fb.me/MxO2xsP2 ,41212.52917,0
136341433,How to keep your FOOD SAFE if Hurricane Sandy cuts electricity!... http://fb.me/wPyCaubP ,41212.52917,0
300424179,I am so bloated from all this damn junk food..I need to detox. Asap. Thanks a lot hurricane sandy for making me fat!,41212.525,1
72929967,"my timeline is full of hurricane, hurricane, sandy, hurricane, ex boyfriends, one direction, hurricane, ex boyfriends and food",41212.525,1
723835482,I have spent all day packing disaster relief food packages to send to the US for those affected by Hurricane Sandy.We're sending them salad.,41212.525,1
270561414,"Hurricane Sandy is that family member that just shows up, eats up all the food, scares the kids, & don't flush or clean up after themselves.",41212.51944,1
27378689,"Awake and light beginning to filter through windows. 
No Internet and no cable.. But still have power and lots of food. 
#hurricane #sandy",41212.51944,1
20089570,"Good morning! the farmers are paid and the food market is up 30 percent! We can all thank hurricane sandy for that one, and now back you!",41212.51875,0
71287616,"There may be no hurricane Sandy here in BsAs, but here are some foods to keep stocked just in case of natural disasters:...",41212.51806,1
523295266,Due to technical issues (Hurricane Sandy???) Rita's will be closed for food service tonight. The bar and venue will be open as normal.,41212.50833,1
291197028,"Food Blog - Recipe: Autumn Ratatouille...and Smorgasburg Comes to Whole Foods!: 
{Hurricane Sandy Update - I hav... http://bit.ly/SdbwD5 ",41212.50417,1
341801728,Hurricane Sandy meant no work. Sounded like a Chocolate Cake day to me! $5 at Whole Foods. #wholefoods http://ow.ly/i/14zpd ,41212.50139,1
127448134,"Food And Travel Top story: 7 Fake Hurricane Sandy Photos You're Sharing on Social M… http://mashable.com/2012/10/29/fake-hurricane-sandy-photos …, see more http://tweetedtimes.com/Blog_The_World/food-and-wine …",41212.48472,1
604049261,Hurricane Sandy Please Leave New Jersey So My Cusiens Can Go Home AND STOP EATING ALL THE DAMN FOOD IN MY HOUSEEEE !!,41212.47083,1
18361784,"More than pics of food? RT @Gizmodo according to Instagram CEO, users posting 10 Hurricane #Sandy pics every second: http://gizmo.do/yL6iee ",41212.46736,1
21687995,"@Estherilla_ RTCC Live: Hurricane Sandy leaves 52 dead in Haiti and devastates crops, food security fears grow http://tinyurl.com/95kcgfx ",41212.45625,1
43092107,"RTCC Live: Hurricane Sandy leaves 52 dead in Haiti and devastates crops, food security fears grow http://tinyurl.com/95kcgfx ",41212.45347,1
900701244,"Soho Grand has brought out #Hurricane #Sandy food menu to keep its guest cheery #YourEveryNeed. Stay safe NYC, we you. @SohoGrandHotel",41212.41458,0
8203342,"Storm damages crops in Haiti, fueling food price woes: 
As Hurricane Sandy batters the eastern US, the full exte... http://bit.ly/W1qSQU ",41212.41111,1
314949361,“@Jamaica_Events: Jamaica Hurricane Sandy Relief Food For The Poor And JCA Donations http://dlvr.it/2PTjS5  #JamaicaEvents”,41212.40556,1
248547874,Jamaica Hurricane Sandy Relief Food For The Poor And JCA Donations http://dlvr.it/2PTjS5  #JamaicaEvents,41212.40486,1
56499077,Strongly suspect that Hurricane Sandy is just a marketing ploy by the Junk Food Association of America.,41212.37569,1
242631499,LMAO - guy on the Hurricane Sandy coverage saying he's got two freezers full of food ready. Have fun eating half-melted food/being poisoned,41212.375,1
20277328,"I hope all east coasters are safe and warm during hurricane #Sandy ! If u can, check on your neighbors, share your food and flashlights!",41212.37083,0
115904340,"5 Food #Movies to Get You Through Hurricane Sandy - New York: Now that you've stocked up on water, soup and booz... http://bit.ly/ScccbS ",41212.34028,1
375409291,Food Safety Tips During Hurricane Sandy Power Outage: As Hurricane Sandy has experts calling it a super storm fo... http://bit.ly/ScazuG ,41212.33472,1
374942465,Food Safety Tips During Hurricane Sandy Power Outage: As Hurricane Sandy has experts calling it a super storm fo... http://bit.ly/Scaxmu ,41212.33472,1
150456596,How to keep your food safe if Hurricane Sandy cuts electricity http://bit.ly/XQz3gZ ,41212.32986,0
784364881,"Hurricane Sandy: Food safety, closed stores, anti-price gouging - Los Angeles Times http://dlvr.it/2PRtW9 ",41212.30764,1
34313512,How to keep your food safe during Hurricane Sandy http://fb.me/1CdZ8OVcc ,41212.29514,0
15214438,"Topix - Food: Hurricane Cocktails: As Hurricane Sandy envelops the Eastern seaboard, there's not much that can b... http://bit.ly/SYrCk2 ",41212.28819,1
593418450,Food Safety Tips During Hurricane Sandy - Legal Examiner http://dlvr.it/2PRVwR ,41212.28542,1
50367880,"5 Food Movies to Get You Through Hurricane Sandy - New York ...: Now that you've stocked up on water, soup and b... http://bit.ly/V2Wrsi ",41212.28472,1
745998294,Hurricane Sandy could leave people fighting in the streets for basic necessities like food gas: (NaturalNews) Mo... http://bit.ly/XQhVrN ,41212.28403,1
104011150,"5 Food Movies to Get You Through Hurricane Sandy - New York ...: Now that you've stocked up on water, soup and b... http://bit.ly/V2UWKG ",41212.27847,1
45663608,"According to Instagram, Hurricane Sandy's aftermath is everyone making delicious food.",41212.26389,0
463597167,Either Hurricane #Sandy was inside the trailer of tonight's shipment or the truck driver took some sharp turns. Food everywhere....#Sigh,41212.26319,1
121687847,"Fortunate to have power, a place to rest my head, running clean water, food, and help if needed throughout this Hurricane Sandy disaster.",41212.25486,1
228618053,"Man my Big Bro E is survivin Hurricane Sandy right now in Uptown Manhattan, 
New York, no power no food, keep him in your prayers",41212.24444,1
99244052,"""Today, my dad decided to start preparing for Hurricane Sandy by buying $300 worth of long-life and canned food. We live in Australia. FML""",41212.23958,1
216414647,"Food Safety Tips During Hurricane Sandy: With Hurricane Sandy set to bear down on the Northeast, some may be won... http://bit.ly/SbAFOm ",41212.22014,1
216414647,"How to keep your food safe if Hurricane Sandy cuts electricity: For a full list of foods, check out FoodSafety.g... http://bit.ly/SbAFxY ",41212.22014,1
305884689,"Big thanks for everyone who texted or called to check on me during hurricane #Sandy. I am well in my hotel room with power, food, and water",41212.21944,1
339986564,"""@Avesterr: If Sandy wouldnt had come, i would never had this much food in my house . Thank You Hurricane Sandy :D""",41212.21597,0
31326930,Definitely ate about 75% of my emergency food for Hurricane Sandy. That's why I would never survive in a major disaster...,41212.20069,1
367424353,Imagine having bunk-o-rama during hurricane sandy? So many movies and SO much food #whatelse #fatcamp #EPIC #watitohproblems,41212.19236,1
258964366,So TacoBell are giving out free food from 2pm to 6pm because of Hurricane Sandy?,41212.18889,1
371945592,Hurricane Sandy is a little scary. I'm not trynna lose all my food.,41212.18889,1
762829364,“@shinny184: The only time when my house has food is when there's a hurricane #Sandy”. Exactly,41212.18472,1
345096052,It doesn't take Hurricane Sandy to tell me to stock up in food. Baked a whole batch of cookies just in case :D :D,41212.18472,0
23017296,#hurricane #sandy ready. Belvedere svedka bud light chinese food snacks and mad boot leg dvds http://instagr.am/p/RZJqbXLUiR/ ,41212.18403,1
276273310,LOL tru RT @TEAMWOLFSTAMP: I had pussy wetter then hurricane sandy. The media hyped that storm up the to make people panic and buy food!!,41212.17639,0
36125987,"Hurricane Food Safety 101: By News DeskAs Hurricane Sandy hits the Mid Atlantic, causing wide... http://bit.ly/SXUwRl  HT @foodsafetynews",41212.17569,1
81976870,Junk food is not a good way to deal with a hurricane. Now I'm in pain AND in the middle of a hurricane. #Sandy #Crohns,41212.17361,1
