num,text,timestamp,label
82,"Flood victims displaced from their homes,  complained about (poor) shelter, as well as a lack of clean water, food n medicines in SINDH",41522.6090277778,0
83,"Python parade @AndrewLucas103 'Apart from food, energy, chemicals, pest control, flood prevention...",41522.3520833333,1
85,"@ThatKid_Chris your floods clean right.. I'll pick that food up, put it on my plate and keep it stepping",41522.3208333333,0
86,So want Sony QX portable lens - will double food pictures flood ;),41522.2972222222,0
88,"while at hospital, house gets broken into and all my shit stolen. Then they destroy the walls and flood the basement, and ruin all my food",41522.1340277778,1
89,"Anyone who has bee been to my house knows I have enough food for a flood, hurricane, a black out and zombie apocalypse at the same time",41522.1208333333,1
90,Me & @oksusugoddess went to the supermarket ytd & piled our trolley high with food. I joked we were stocking for war.. More like for flood!,41522.0611111111,1
92,"Tweet about food, spambots flood my mentions with links to loose pounds. SIAL CRUEL INTERNET",41521.9097222222,1
94,"At least 73,000 people displaced by #floods in #Myanmar. Food security a major concern. @CWS_Global responding http://ow.ly/oyDCL ",41521.6590277778,1
95,"=@EmployeeForum  Red Cross main needs are food, shelter, clothing and furniture. Still need these for victims of recent floods. Please donate",41521.5833333333,0
99,"I once survived an awful flood / that happened in the neighbourhood. / Oh, I was cold, and lacking food. / >>>",41521.4729166667,1
103,"A busy month. I've 2 Visual Impact Studies for proposed Wind Turbines for @ArupGroup, 2 @BoothsCountry Food Stores, Flood Defences for…",41521.2652777778,1
104,"Want to do some good this weekend? Contact Mona @RiverCityYouth - they are needing food, clothes, goods for flood victims.",41584.8208333333,1
105,Sounds to me like a call to flood the FDA with what's really important for real food! MT @groovygreenlivi http://bit.ly/1iMMiHt ,41584.7673611111,1
107,#YolandaPH is strong guys. Be ready sa mga pwedeng mangyari like floods and blackouts and especially food shortage. #PrayForThePhilippines ,41584.5951388889,1
108,"A flood of gossip, anecdotes, lectures, explanations, impressions, and taste better. #swag #food #sukishi #with #love",41584.5291666667,1
119,"Looking on the tv guide, see a program called 'Iceland Floods', thinking it will be interesting, However I misread, as it said Iceland foods",41583.9,1
120,"A flood of Chicago food memories from my early 20s today. Yoshi's. Jackie's. L'Escargot. And eventually, yes, Trotter's. Thanks, chef.",41583.8722222222,0
123,"@Durrtydoesit I eat Halal, Kosher and grains, you flood yourself with shitty ass fast food, not me. You downed $20 worth of McD's lmao.",41583.8354166667,1
146,And she saying that tha whole jamaica gonna flood and that we need to pack a lot of food supplies,41583.83125,1
148,Me and @daijja_ and @Kayy_Jeffries gotta work since they wanna flood my TL with this gorgeous ass food,41583.6972222222,1
152,Droughts & Floods are bad news for trying to grow food: Climate change poses risk to food supplies http://econews.com.au/news-to-sustain-our-world/climate-change-poses-risk-to-food-supplies/ … via @Econews,41583.4458333333,1
159,"Maybe some flood idek. Food solves everything, really..",41583.1388888889,0
160,lol foh bro hat's uppppppp RT @o_OhYouTite: “@Chelseaaaah_: i want some bhinese food” --fucc outta here w/that flood shit!,41583.1333333333,1
164,Lots of great people here helping Front Range Farmers after the flood!  Thanks Grow Local and Slow Food Denver... http://fb.me/27J0Jk4db ,41583.1069444444,0
167,"#ClimateChange and #Africa: increase ind droughts, floods, extreme events->stressors on water resource, food secrity, human health...",41583.0659722222,1
173,It's 'bout time for the Honor Thy Farmer Flood Relief Benefit. Hope those going are ready for some awesome food! @SlowFoodUSA @BlackbellyCO,41583.0284722222,1
182,"Help out Boulder flood victims and enjoy some tasty food at tonight's benefit, hosted by @SlowFoodDenver http://ow.ly/qtP54  #COFlood",41582.7847222222,0
185,Slow Food Denver lends a hand to flood relief tonight: http://ow.ly/qtIyy ,41582.7777777778,0
188,"super annoyed Red Cross won't take my clothes/food/hygiene donation for flood victims, wants me to ""have a garage sale"" & donate the $",41582.6840277778,1
190,"Want to help #Austin flood victims?  They need tools, food, and new mattresses!  Drop off at Oak Meadows Baptist Church @ I-35 & Wm. Cannon.",41582.5479166667,1
191,"Uni had a flood an now there's no hot water, heating or hot food yet were still here surely we should be able to go home it's freezing!",41582.4631944444,1
192,"Another flood at uni means no hot food or drink today and no heating, brilliant! Soooo can't wait to move into our new building next year!",41582.3645833333,1
193,"Eight cars left a party office with medicines, food for flood victims,thousands miles away.  Less than hour they were at office. Gimmick ?",41582.2215277778,1
196,Weld Food Bank kept busy since the flood | http://GreeleyTribune.com : http://www.greeleytribune.com/news/local/8631799-113/bank-weld-volunteer-flood …,41582.1055555556,1
198,"Food and cleanup items are being distributed in flood-affected areas. If you need them or other help, ask on-site officials.",41581.8729166667,1
215,Immediate #flood relief needs: food and cleaning supplies. Drop off at E Wm Cannon and S. Pleasant Valley or Quicksilver and SPV.,41580.7840277778,1
216,CUTTING Food Assistance will impact RED states much more...Groceries do less bus..Crime will go up.. Poor will flood into Emergency Rms sick,41580.7569444444,0
218,Always good when you find out a house mate is eating your food and then manage to flood the kitchen cos they can't turn a tap off #annoyed,41580.7527777778,0
223,Syrian refugees flood neighboring states amid carnage — but few settling in US - World News http://ow.ly/qqs0w  they might need food...,41580.6333333333,0
224,Weld Food Bank kept busy since the flood: The proof of just how busy it’s been at the Weld Food Bank since the... http://dlvr.it/4FW7wh ,41580.4034722222,0
226,“@wingingitmotown: oh the flood-ruined signed MacInnis jersey :(” Food-ruined signed MacInnis still shoots harder than most Euros -Grapes,41580.0638888889,1
227,"Q: Post-flood, has the crop-destruction led to permanent insufficiency of food? A: Yes. They never were self-sufficient, now worse. #ruxcon",41573.9861111111,1
230,me and abby are having a lazy day watching films with food on monday bc floods and hurricane,41573.8604166667,0
232,Andhra pradesh is suffering a lot because of heavy rains.many people are effected by floods.they became shelterless.no food also.so sad.,41573.4520833333,1
234,"=@reubenmunger Thx. Seems like a no-brainer, right? Mass migrations, droughts, famines, floods. Some say that food conflicts already underway",41573.1347222222,1
235,"Grew up in places that flood, holidays on station out from windora. Always had at least 2month food @willb_photos @annbritton @ssmccarter",41572.9138888889,1
239,Thanks to everyone who donated food to support the Colorado flood victims in our Food Drive!... http://fb.me/1WdoaHuBJ ,41572.8222222222,0
244,"#Odisha:95800 flood victims in Ganjam dist including Berhampur city, given dry and cooked food by administration.",41572.6569444444,0
270,"ODISHA: People in south,east and north odisha badly affected by torrential rain which cause heavy flood.They need relief--food and shelter.",41572.4472222222,1
272,Phailin goes away causing loss to property only but these unprecedented rains n floods are gonna badly hike up the food crisis even more!!!,41572.2229166667,1
274,RT @SHAHSUDH OCA Never intend to drop food pakets at flood/cyclone affected areas but has all the money to dry the pitch by engaging chopper,41572.1881944444,1
275,OCA Never intend to drop food pakets at flood/cyclone affected areas but has all the money to dry the pitch by engaging choppers @otvnews,41572.0861111111,1
276,“@Kate_Collings: Don't forget about the Flood meeting tomorrow morning at 7:45 in the auditorium! Free food& a whole lot of Jesus!”,41572.0208333333,0
289,Don't forget about the Flood meeting tomorrow morning at 7:45 in the auditorium! Free food& a whole lot of Jesus!,41571.9881944444,0
290,"So close to Friday, but not quite... Still, enjoy the day: food trucks for lunch, free matinee & ""Floods & Photo Ops"" http://bit.ly/1cYZzvC ",41571.6305555556,0
291,"How long can we blame the rains..sometimes for draught, sometimes for flood & sometimes for food inflation...",41571.5868055556,1
296,@runners_kitchen wheat corn dairy soy are subsidised industries & able 2 flood the food manufacturing industry w cheap (crappy) ingredients,41571.3569444444,0
297,His mom slapped me and said you're doing it wrong and proceeded to flood his food with rat poison,41571.1395833333,1
303,"Flood, drought, storm surge, food insecurity, and more. What #CostOfCarbon are you exposed to? Find out here: http://bit.ly/1bFKBcH .",41570.7138888889,0
313,"Yes there is a flood in francie 260-261. We lost a lot of good carpet, bath mats, and toilet paper. Feel free to bring us food for our loss.",41570.1388888889,1
316,"Food riots, fires, flood, extreme drought. What more do we need to act? #CostofCarbon ( #costofcarbon live at http://ustre.am/Bp1y )",41569.8722222222,1
328,"Virginia Court Elem. cares about CO families, and their food drive for flood victims was a nice touch. http://ow.ly/q3PkA  #coloflood",41569.6680555556,0
329,"How about cutting back on the BILLIONS in foreign aid to like Pakistan, 1.6B, Egypt, 1.2B. That buys a lot of food, flood assistance etc.",41568.9708333333,0
331,"Remember to go to the Homecoming bonfire tonight at 8:30 by the soccer field on Busch! Free food, an appearance by Coach Flood, and more!",41568.9090277778,0
334,"""Honor Thy Farmer"" at Slow Food Boulder's Flood Relief Farm Dinner, Nov. 11 http://fb.me/2XSDJP73M ",41568.6645833333,0
339,"""@trillest_nigmix: @_TrapGoddesss lmao well food is flood lets be honest is wammie really gone care lol""",41568.5861111111,1
340,"There will be a flood of relatives at my Inlaws place for the next 4 days. Laughs, food, shouts, joy. :)  oh yeah and no sleep...",41568.25625,0
341,@i_on_food_drink Columbia River Flood basalts. They're everywhere down there.,41568.0916666667,1
346,"“@i_on_food_drink: Re-learning about the great Missoula floods. Nerdy Sunday.” - yep me too, crazy...",41568.0326388889,1
353,"Due to the floods, food banks in Alberta have very limited supplies for Christmas. To help, our campuses... http://fb.me/Wx2RoIKi ",41626.9805555556,1
355,YourMorrison’s was left a little soggy…. No shit there was a flood & you were like a foot or two under water with food drifting away,41626.875,1
356,"Probably wasn't the best idea to come food shopping tonight, surprised my little car is still going after the floods we just went through",41626.8388888889,1
409,"Finally, the party's now over. Hahaha!Thank you for the good laughs and the food floods. Happy holidays team!!! W/ Daddy Joey, TM Mhai",41626.6534722222,0
411,"I did it when others just talk nonsense. Feel the cold of flood water at 3 a.m, less sleep, no food, stay in darkness. Kids away from you..",41626.6034722222,1
414,@_FatPower_ pui you go there flood with your pigugeon family and steal food right .,41626.3902777778,1
419,"After the floods, it happ bcoz of heavy rains.""@CNBCTV18Markets: Montek Singh Says High Inflation Is Largely Driven By Inflated Food Prices""",41626.3638888889,1
429,"@KelseyyyHicks ""@WhatTheFFacts It is illegal to share food with the homeless in Orlando, Florida."" don't forget this",41625.675,0
440,Food floods! Thanks for these incredibly delicious foods =D http://instagram.com/p/iA_HFpn7_l/ ,41625.3368055556,0
442,=@Noor_Harazeen if Israel is dead All of Gaza will dry up  no flood and no food,41625.0194444444,1
446,Flood Appeal evening Sussex Barn 4th January licensed bar and food available.,41624.79375,0
449,"... then how she'd no concept of what it was like with food banks and scrimping. Then suddenly ""the flood of Romanians"" will make it worse.",41624.7298611111,1
450,Flood sounds good but what food places are open?,41624.2423611111,1
451,"@rubyhamad With floods, snow, poverty and starvation I don't think the people of Gaza care how their food is killed do you?",41624.2416666667,1
456,"come to think about it... Kenya has put no measures to combat disasters such as drought,floods,food shortage & other natural calamities,.",41623.8875,1
457,=@EliDott @aribbones I thought that said food and when I saw it said flood I lost interest am I a bad person,41623.8840277778,1
461,=@kattdicksonxo omg we would get free food & no-one likes a flood,41623.6319444444,0
463,"Gaza floods - remember due to Israel's bombs and blockades, their sewage system is broken, no electricity, shortage of fuel, food & water.",41623.4541666667,1
464,"@AGWobserver +2C would be a huge problem, even if slowly. Many metres of sea level rise, droughts/floods, food supply disruption, etc.",41623.4215277778,1
472,"@Cattituude Just got a ""coastal flood"" warning...but we're here with food, music....just as long as we have power & heat! Good luck!",41622.5986111111,1
473,I feel like shit. I need coffee. It's freezing. Apparently it could flood? Where's the snow. Okay I'm done. Food?,41622.5243055556,1
476,Selling drinks food out marshlanding tonight come thur we tryna flood shit !!!! 937,41622.0743055556,1
482,UPNM raised fund & sending volunteers to distribute food packs to all flood victims & to clean up their affected houses. Kudos! ☆★,41621.7715277778,0
484,"=@Orange_Fame im nt that nice..its just..i nvr involved in charity..hehe
                                                                                                                                                                                                                                                                n d flood damage is jangnan aniya..haha..no free food..just bread",41621.5194444444,0
485,Fun but tiring day.. distributed food. cleaned house.. felt pity for those who are badly affected by the flood..#newexperience #volunteer,41621.3833333333,0
487,Great work! RT @rubykhong #Kechara sending more disaster relief food 2 #flood victims #Kuantan #malaysia #compassion https://twitter.com/rubykhong/status/410857955534569473/photo/1pic.twitter.com/2Xkpdw2lEz ,41621.2854166667,0
493,Protein rich foods won't flood your blood with glucose.  Moderate intake of eggs has no negative impact on cholesterol. #burnfat,41621.0006944444,1
495,"So, food didn't spoil, all animals were vegetarian, & people lived to 600 prior to a cataclysmic flood for which there's no evidence? Sure.",41602.7104166667,1
496,"Growing food, curbing floods and cleaning the air - the green spaces of tomorrow will be much more than just a... http://fb.me/2ojeenxom ",41602.5833333333,1
497,"Bangladesh MNH SS, Unusal, Odd, Flood Victim, Natural Disaster, Food, Goat, Catt http://bit.ly/Id1WAU  http://bit.ly/1h1NiMg ",41602.4555555556,1
499,"Since you flooded me with food, I'm gonna flood your TL with sarang. Haha! Ponytail and long sleeves : couple mission LMAO @kwonaui88",41602.3138888889,1
500,2PM SUN NOV24 at 7309 Walkingstick Ln deliver hot #FOOD to hungry flood survivors. RSVP: 512-537-1080 ATXFlood@gmail.com #atxfloods #ACGR,41602.0513888889,1
513,=@seaashelly Terrible. I saw the photos of floods & people desperate for food & aid. Horrible.,41601.9965277778,1
535,"Heavy rains, thunder storms and flash floods have kept me off the roads today. I consoled myself with lashings of delicious Thai food  Mmmm.",41601.4208333333,1
536,These cars flood Gobs town like the cattle in Opuwo Ok Food Supermarket.,41601.4125,1
538,"MT @loriandwhillie: Great look by BBC at parks of the future! Parks 2050: Growing food, curbing floods, cleaning air http://www.bbc.com/future/story/20131115-green-wonder-your-park-in-2050/all …",41600.9791666667,1
539,Thanks to organizers of @ADLatornell - great symposium with much food for thought! Key msg- improve soil health to resist drought and flood,41600.9395833333,0
542,What's the best food spot in Bedford #starving #asktwitter,41600.9277777778,1
549,gave my spiffy high ad pitch to the ginger sushi people as they made my food #shamlessmarketing,41600.83125,1
555,"After a flood make sure to throw all food away - fresh and tinned, which will have been contaminated by flood waters",41600.3548611111,1
559,"=@PeterGleick @BjornLomborg Or enough food which is more a more accurate description. floods, drought, weird season changes etc. All conspire",41599.9881944444,0
560,"=@gratitudeangels @sharonjogerst Everything we are experiencing from dark, sunlessDays, to food not growing, floods, droughts, constant Virus",41599.9770833333,0
561,"People losing their lives, homes & livelihoods in floods & typhoons
..going hungry because crops have failed & food prices have sky rocketed",41599.9284722222,1
562,"=@GaryBarlow the Sardinia is on its knees,victim of a devastating flood.We need practical assistance such as blankets,food and hospitality",41599.8729166667,1
567,Expect your food prices to go up.  Cheap gravity flow: flood and furrow #irrigation are dying inefficient systems.,41599.7659722222,1
569,"Emails from my mom are so good. ""There's a flood warning here so I had to stock up on food. I went to the mall and got cinnabons.""",41599.6625,0
571,"@KingYusufYusuff thats why I asked, I think it's not suitable for us especially when we have lots of food insecurities, drought, floods etc",41599.5583333333,1
573,"Just out: #EasternAfrica Humanitarian Bulletin (1 Oct -15 Nov) - food sec, floods, displacement, #polio & much more 
http://bit.ly/I6m8nZ ",41599.4534722222,1
575,Families in need find empty shelves at area food pantries: A flood of funding cuts - including the Su... http://q.gs/55GGC  #detroit,41599.2895833333,1
578,"Food & water supply disruptions due to floods, droughts, heat & diseases stress global food system = security threat http://tinyurl.com/po8pq7d ",41599.0722222222,1
580,"A2. We support our own after-school program, so everyone supports that cause. Also the local food bank for flood victims #cmgrchat",41598.80625,0
582,Flood just bribed us with food...such a smart guy,41598.5770833333,0
583,"@ShamaJunejo You fell it Rain Storm, But here super Flood 2010 in Sindh Pak, no food for eat our pepole's in Pakistan.",41598.5145833333,1
584,"low-impact green solutions for runoff now & in future_#water Parks 2050: Growing food, curbing floods, cleaning air http://www.bbc.com/future/story/20131115-green-wonder-your-park-in-2050?ocid=global_future_rss …",41598.5076388889,1
587,England.-5 minutes of hard rain. =. No food. No flights in or out.  No trains. Floods.  Schools close. Petrol shortage.,41598.4923611111,1
589,"=@ProfTimLang Tim, what percentage of that Do you estimate is down to heatwaves, floods, etc disrupting food production over past few years?",41598.4125,1
591,@bowtothetran @truccieeboo aight well some other time we will hang out & eat food & not flood everybody's timelines w tweets abt #feelings,41598.1847222222,1
592,"Growing food, curbing floods & cleaning the air - green spaces of tomorrow will be more than just a pretty place http://buff.ly/1gY5vcH ",41598.0847222222,0
593,Thanks to all the food trucks at Off The Grid giving 10% of their sales to flood relief! http://instagram.com/p/g6zgptrSfu/ ,41598.0819444444,0
595,Food banks beginning to see flood of hungry Tucsonans they expected http://bit.ly/17Kcz4d ,41598.0416666667,0
597,I hate when I put food in the microwave & it starts making explosive noises so I check and it's cold like why you gotta play me like that.,41598.0347222222,1
606,Blocker is an ugly ass building thanks to that flood && it smells like dog food. Lawd.,41597.7479166667,1
607,After the terrible Cape Town floods many people and animals have been left destitute and without dry dog food. We... http://fb.me/2H5Wiaknx ,41597.6506944444,1
608,its 2300 and my tl will flood with food porn. thanks nasuha thanks adlin ♡ OMG LOVE YOU GUYS SO MUCH HEH,41597.6256944444,0
609,"Perfect storm brewing with a flood of over-priced condos about to hit downtown Cincy, no real public trans, limited food options #badnews",41597.6111111111,1
612,@DrHugoZHakenbus 5/1 while cheaper poisoned food floods into the country! Bizarre way4 Gov> treat the people>supposed to serve>my opinion ,41597.5263888889,1
616,"Impacts of #AGW: sea level^, wildfires, heat waves, health, extreme weather, floods, food, biodiversity, coral reefs. http://www.ucsusa.org/global_warming/science_and_impacts/impacts/ …",41597.3763888889,1
617,Survival Flood Kit 30 Day Food Storage Emergency 300 Total Servings Freeze Dried $112.50 http://bit.ly/17jjaWc  #goods #hiking,41597.2993055556,1
619,"Growing food, curbing floods, cleaning air: Green spaces of tomorrow will be more than just a pretty place http://ow.ly/qV6SW ",41597.2986111111,1
620,"Two more of my travel books available as an Amazon Kindle ebook:
""Australia: Supernova and Flood""
""Taiwan: High-Tech and Chinese Food""",41597.1222222222,0
622,"Turning junk food marketing techniques on their heads. Spot on! Good job, Dr. Flood. http://tinyurl.com/qgchbzw  #proudmarketing #ForTheKids",41597.1006944444,0
623,"Vietnam floods kill at least 34, leave 100,000 displaced. #Pray shelter, food and future. http://ow.ly/27EnT6 ",41597.0486111111,1
629,=@ChertseyRussell : out bringing hot food to the homeless in London last night then rescuing people from the floods in Ripley......,41632.8006944444,0
633,"Made it through the flu, the floods, storms, Xmas food shopping and poorly children - all in the last 5 days! Certainly deserve a drink now!",41632.7729166667,0
634,"Ok,so havn't made it to my folks as planned, due to floods,now eating all the food meant 4 family members...hmm party snacks.",41632.7638888889,1
635,"There's disaster all over the world. Floods, people in poverty, citizens in need of food and drink. Why couldn't life be good all the time?",41632.7472222222,1
637,"Thoughts very much with all those now with no power, flooded and/or damaged homes, lost Christmas food and ruined plans #Storm #flood",41632.7354166667,1
640,"@firobson wow, that's serious floods. Glad to hear the house is dry. Foods parcels being airlifted soon?",41632.6673611111,0
643,Feel sorry for the amount of people who won't get their food shopping done on time for tomorrow due to floods and power cuts,41632.6145833333,1
664,"@wagamama_uk Braved floods to enjoy lunch at Wagamama Dorchester. Great food and friendly staff...well worth the sail, I mean drive there!",41632.6013888889,0
668,"Budget Christmas this year can't moan, thankful we have food, warmth, family power, flood free & my @MYSADCAT calendar @cox_tom #happyxmas",41632.56875,0
669,Flood gone so now have food for tomorrow. Phew. Passed Santa on a horse nr Talgarth?? Would've thought he'd be better staying airborne! #wet,41632.5083333333,0
672,"Thank god the 1001 fast food menus are able to make it through to out letterbox, trees down, no power or floods shall not stop them",41632.4993055556,0
673,Woah! Im in love with chocolate and oats!  (yes! Will flood your IG with food selfies!! because its… http://instagram.com/p/iTGMJ9EtNG/ ,41632.3708333333,0
677,"@katie_diva words can't express how much I love and appreciate you, may The Lord almighty flood the Aligwaras him with blessings al d way",41632.3104166667,0
679,there was a big flood infront of Starbucks we didn't get any business. pretty much just ate all the food,41632.0625,0
683,All my routes blocked by floods and/or fallen trees. Not sure how I tell Mum I might not make it home with all the food and presents! :o,41631.9381944444,1
684,"Accept my apologies for all the Britain isn't eating, but I think flood twitter and highlight this. Still proud of food banks eh Cameron?",41631.9340277778,0
685,In last two months #edp24 #en24 readers have donated 40k to @UNICEF 150k plus to flood victims and tonnes of food to #foodbanks #astounding,41631.9145833333,1
689,"Warning: You Could Be Buying a Flood Car - Parenting, Love, Fashion, Health, Food, Home http://www.galtime.com/story/23051176/warning-you-could-be-buying-a-flood-car#.UriU_sp0euA.twitter …",41631.8291666667,1
690,I just had to walk through pouring rain and through a water flood just to get food from my neighbor. Now my Tomys are wet fml,41631.5840277778,1
693,Sabah floods: Where are food rations? - Free Malaysia Today http://on.757live.tk/18HyUFa  #My,41631.4333333333,1
696,There is flood of processed foods on the market. check out for expiry dates before you buy. Product labels shd also have clear address.,41631.3951388889,0
704,"Well done @Tesco, my 5 year old is in floods of tears because you messed up our food order and she is worried about Christmas",41630.8527777778,0
709,"*Manages to stick a wing out of the food-flood, letting out a faint ""Haaallpp...""",41630.7944444444,0
711,@DailyMirror more interested in bringing in immigrants whom will flood the food banks even more #clueless,41630.6798611111,0
714,"If you have outside animals please check & make they have dry bedding, clean water & food. Flood waters are not good for them either.",41630.5215277778,0
723,I love how there are flood warnings yet people still coming for food. Do they not fuck with Ramen? What noobs.,41630.0159722222,0
726,"=@Sarah306_R5 cant be doing with a flood, got no food in the house except a giant turkey which is no good to a vegetarian...",41629.9159722222,1
729,"@libs_flood yes, but mainly because you're eating solid foods",41629.8069444444,1
730,Flash Flood Warning for parts of Arkansas. Be a shame if lots of white trash warsh away as well as the food supply of squirrels. :( #arwx,41629.5645833333,1
733,"I love everything about Malaysia. Everything except traffic jams, politicians, floods, heat, humidity, rude people, dirty food...",41629.5381944444,0
747,"@alisonbates200 bless lovely,I'm maybe poorly but I have food,xafter floods in my area some people still struggle,so I donate to help them,x",41628.7833333333,0
748,=@KR8L I apologize for that. the light green across the bootheel is flash flood watches while the dark green is food watch.,41628.6402777778,1
749,Flood at @Odawa_NFC Help needed! Please drop by 250 City Centre Ave Food hampers ruined :( #Ottawa @YSBES_Ottawa @VolunteerOttawa @APTNNews,41628.63125,1
752,Galena gifted salvaged moose meat to replace food lost in flood. http://bit.ly/J9GCvF ,41628.38125,1
763,"More than 1,000 Students will Flood the Streets of Atlanta New Year's Eve to Distribute more than 11,000 Tons of Food http://dld.bz/deyaJ ",41627.6541666667,0
765,With the Floods hitting the southwest check out cleaning up and food hygiene - Live Well - NHS Choices - http://www.nhs.uk/livewell/weather/pages/flood-safety.aspx …,41627.4729166667,0
768,Westerns had Santa during their childhood but us Arabs we had and still have grandmas who flood us with gifts and food so I guess we win.,41627.1583333333,0
769,Anyway. Since it'll be new year's eve here later i'm excited for one thing: food flood part two. Hahaha XD #pig,41638.9152777778,0
771,"amongst flood of end-of-yr fundraising emails, @andreahorwath asks us to support local red cross, food banks. #refreshing #onpoli",41638.8888888889,0
773,Flood: cleaning up and food hygiene - Some useful clean up information provided by the UK NHS http://fb.me/6DEkhn2xA ,41638.7125,0
774,#ADRA Brazil is distributing 100 tons of dry food to 20.000 people affected by floods an landslides in Southeast Brazil @ADRAIntl @theOFDA,41638.5972222222,0
